iso3,country,year,GovEff,RuleLaw,RegQual,CtrlCorr,PolStab,GDPpcPPP,ResRents,ODA,RD
LTE,Late-demographic dividend,2004,,,,,,6656.59524244837,7.0366633943576,0.203348403875099,0.95772235907576
LTE,Late-demographic dividend,2012,,,,,,13705.0257253207,7.3266963400142,0.0845162081603687,1.4169432940413
LTE,Late-demographic dividend,2018,,,,,,17904.9431960445,3.88702692015596,0.0436931849655915,1.67108593451989
LTE,Late-demographic dividend,2024,,,,,,28317.7912539744,,,2.08942406944005
LTU,Lithuania,1996,50.9406025,63.9396611,64.5128069,56.9216444,75.5965219,6479.19459061105,1.39565861276589,,0.48892
LTU,Lithuania,2004,62.809071,63.187846,71.2523118,58.2512419,76.5936364,12605.0201901971,0.655048870768867,,0.74758
LTU,Lithuania,2012,65.0568113,67.0314142,70.6802729,59.1895443,78.1538117,23275.2517553588,0.50334215016971,,0.8976
LTU,Lithuania,2018,68.0850852,69.856873,71.6369926,57.027457,81.3878711,36491.9385223689,0.378395633092732,,0.92781
LTU,Lithuania,2024,74.7023169,80.616275,75.2330168,67.9504044,81.941602,55285.8991934304,,,1.04977
LUX,Luxembourg,1996,86.6218784,86.3222066,76.2166409,93.4526287,90.9210577,39722.2499406223,0.0189317592423706,,
LUX,Luxembourg,2004,88.5276762,85.9065406,85.3398762,82.7057645,84.5950629,64685.7286866435,0.00965720131113687,,1.58819
LUX,Luxembourg,2012,88.3510448,87.5697089,82.4953744,91.7771559,89.1924014,96636.426643956,0.124315483837715,,1.20664
LUX,Luxembourg,2018,89.1039445,89.0013555,82.2170892,92.589641,88.1947317,116638.414163882,0.0131614123128893,,1.17039
LUX,Luxembourg,2024,91.0007125,87.2859802,83.8609523,88.656893,84.2238592,155941.288210791,,,1.07045
LVA,Latvia,1996,43.2139981,58.047675,63.8814564,41.8881089,75.5238551,5688.34966443302,2.53584473218075,,0.40892
LVA,Latvia,2004,59.4994343,63.0098271,69.4643248,51.351338,75.9773374,11319.1462699913,1.58950445564584,,0.41593
LVA,Latvia,2012,63.1971542,66.8158571,69.5293835,55.6749298,74.1098163,19416.5167382125,1.43134807722777,,0.68884
LVA,Latvia,2018,66.8588792,67.5535044,70.9122043,58.8799825,77.2238587,29817.8047263182,1.07351315071964,,0.66138
LVA,Latvia,2024,65.7908892,75.748188,72.2084716,64.5567977,76.4873804,43394.2732822314,,,0.8236
MAC,"Macao SAR, China",1996,56.0635515,57.6846823,60.4089208,56.4888824,68.6780707,34324.8496998146,0.00272245739392018,0.00461039340695446,
MAC,"Macao SAR, China",2004,76.8580307,73.7986714,71.1126464,71.2417022,81.8950358,56585.3001832163,0.00142006573846366,,0.05344
MAC,"Macao SAR, China",2012,64.7013844,67.3938424,77.4114963,48.6953531,71.7337777,133111.616642617,0.000637773144866662,,0.04789
MAC,"Macao SAR, China",2018,73.0481072,73.4788294,78.939594,59.4352017,85.4998719,129457.998600118,0.000378495372010862,,0.20113
MAC,"Macao SAR, China",2024,73.0385835,71.6299128,76.4915715,59.4610076,83.8962136,126959.917138906,,,0.31097
MAF,St. Martin (French part),2012,,,,,,,0.0,,
MAR,Morocco,1996,51.2867936,64.4739623,49.1393891,45.7286061,59.1954542,3551.25610351563,0.380019625009187,1.54250352580202,0.24582
MAR,Morocco,2004,44.0065714,53.3176815,49.9127501,39.9938555,59.3806376,5024.6943359375,0.57019059079328,1.19097855399681,0.56588
MAR,Morocco,2012,47.4286781,51.2553986,54.7754734,37.6747019,56.0550242,7307.6123046875,6.48582252084039,1.40170236233179,0.66036
MAR,Morocco,2018,45.1923591,51.3742901,53.0365229,38.2372182,58.6099311,7801.0986328125,2.41389789515822,0.652413486101861,
MAR,Morocco,2024,54.7695462,50.6345517,54.4419236,37.3557196,58.3648187,10415.1240234375,,0.536686895809572,
MCO,Monaco,1996,,72.5207113,,,,,0.0,,
MCO,Monaco,2004,,71.9668881,,,81.5812212,,0.0,,0.03787
MCO,Monaco,2012,,78.8067899,,,81.7812433,,0.0,,
MCO,Monaco,2018,86.3552853,83.4120367,76.103697,84.2343525,92.3371667,,0.0,,
MCO,Monaco,2024,85.1156279,80.1193607,72.2449856,84.2952795,87.0535015,,,,
MDA,Moldova,1996,37.0963164,55.6714689,51.2186048,44.5684646,64.0942266,3021.30988325621,0.292635675217652,3.27606875219578,0.87296
MDA,Moldova,2004,35.2711101,52.9450474,46.0096563,24.2445834,60.8082289,4378.17475782467,0.211322275281976,4.05930458375243,0.34903
MDA,Moldova,2012,40.4034039,50.7599593,50.3367064,33.2866004,68.2618074,7254.66249032313,0.168529747001159,4.99498126621651,0.34907
MDA,Moldova,2018,47.1483109,50.0202122,51.9299653,30.2179756,61.8237471,11868.1955463223,0.262039473546905,2.20320952750088,0.25626
MDA,Moldova,2024,56.349995,54.1880698,54.1256767,41.9527948,60.0013863,18614.9880691203,,6.1923971951494,0.21589
MDG,Madagascar,1996,32.4784433,51.6765187,35.3097221,48.9074784,68.0889621,1118.76916210987,6.10099854193451,7.43723180456956,0.18325
MDG,Madagascar,2004,38.2021347,51.0812986,46.260127,41.5653273,65.5057168,1279.54611058565,6.16053834340743,25.0975791352521,0.1926
MDG,Madagascar,2012,33.6671671,42.7245659,42.9812439,35.4595007,54.1014426,1463.61756926447,6.69129717051904,3.28778810703724,0.09067
MDG,Madagascar,2018,34.0798431,43.3272331,40.8233981,29.2618161,52.8686191,1546.59563549795,5.16989441363436,5.6501932786507,0.01275
MDG,Madagascar,2024,34.5565404,41.7727107,43.0564862,27.4125678,57.6856867,1883.5374311384,,8.07484539748982,
MDV,Maldives,1996,66.1026449,55.5934424,68.8117444,44.8995108,83.3646838,6686.99408933799,0.0111959054937224,6.18275564491356,
MDV,Maldives,2004,55.0028627,44.3065548,51.1984994,40.1022934,72.1659148,10769.7743281923,0.00468462465671591,2.23164634968809,
MDV,Maldives,2012,50.5952398,47.8249268,50.8578841,33.4666367,60.3183628,13988.5973865429,0.00753577980631292,2.17031123338267,
MDV,Maldives,2018,45.3455235,46.1911096,51.283826,29.7799792,63.5712956,21899.4292993843,0.00258396462676911,2.67574750529586,
MDV,Maldives,2024,47.0377697,57.7279913,51.1509754,41.054607,64.9641925,26182.7831570917,,3.41920524615893,
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1996,,,,,,7164.01861037234,17.917072580814,1.06379520302909,
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2004,,,,,,9628.50533388128,23.6559337654781,1.0169199529591,0.724245370351517
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2012,,,,,,13007.2133561024,27.9897185176093,0.566027455333883,
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2018,,,,,,12968.3870489515,20.2405148659966,0.920694365367014,
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2024,,,,,,16261.9453885649,,0.71449270376375,
MEX,Mexico,1996,43.2983677,45.1438142,57.5339106,34.5322765,52.2017824,9495.71013610154,4.11473850462351,0.0730355859649952,0.23838
MEX,Mexico,2004,46.6085662,53.8341781,60.9369984,38.6213438,63.2658988,12658.1646665687,4.19499035807608,0.0167380649553544,0.37053
MEX,Mexico,2012,55.1941472,46.7263573,59.3810799,38.5850811,52.2117256,18004.7935607542,6.64761771453207,0.0331985037736346,0.40284
MEX,Mexico,2018,50.8168666,43.088259,54.8126908,28.7721329,50.0543383,20921.4775277572,2.8911069990433,0.0448764768240232,0.29816
MEX,Mexico,2024,47.0640988,37.1058908,51.7749322,28.8100291,53.6732923,26185.3564713253,,0.0257549902304684,0.25372
MHL,Marshall Islands,1996,,56.6096037,,,,2583.00435395366,0.0,51.7114939707434,
MHL,Marshall Islands,2004,39.4668224,71.9668881,45.4134177,43.6175739,82.0790764,2879.90589671206,0.0,29.5552399964499,
MHL,Marshall Islands,2012,27.3419185,67.7413919,38.144135,44.2859595,92.6652257,3589.66880383744,0.0,40.0797440946444,
MHL,Marshall Islands,2018,44.8377585,66.9616025,42.267789,54.8765105,85.408926,5232.2052487185,0.0,20.306241561246,
MHL,Marshall Islands,2024,45.6833556,71.3481185,44.0188015,55.7638569,87.7113327,8194.63854758403,,39.7970574077605,
MIC,Middle income,1996,,,,,,3316.40223560963,4.63791733471979,0.66606014150997,
MIC,Middle income,2004,,,,,,4974.53380581315,6.14729454068452,0.573416322505083,0.769236716436644
MIC,Middle income,2012,,,,,,8912.69103338009,6.61028710328591,0.277629700267788,1.23946309788725
MIC,Middle income,2018,,,,,,11412.4322536256,3.63028099977262,0.222065300723295,1.43350550124881
MIC,Middle income,2024,,,,,,17212.4680594702,,0.319619933620229,1.9525754024907
MKD,North Macedonia,1996,38.705241,49.2851689,45.7867699,35.7698581,50.0506794,5025.91900446603,0.361260336057013,2.29571556272755,0.35911
MKD,North Macedonia,2004,47.3549288,51.5543606,52.8824109,37.9046093,52.402797,7229.41434974388,0.529949571288064,4.67471177385576,0.23237
MKD,North Macedonia,2012,49.474154,53.6997987,58.1657248,45.2669351,59.0696277,12725.9772893634,1.17381157835713,1.54927705032839,0.32676
MKD,North Macedonia,2018,51.9896735,53.0621576,61.1530795,40.9553547,63.8711922,18460.4624451227,0.424659195176793,1.4017004899327,0.36367
MKD,North Macedonia,2024,50.7116064,53.0935121,59.0627717,41.1908811,68.5558552,26995.4292563497,,2.7534612564777,0.37363
MLI,Mali,1996,25.0165964,52.5775644,40.9390831,37.5170102,69.9815539,1223.5824930292,6.17985749617785,17.9511733428111,
MLI,Mali,2004,31.8921847,50.7028679,47.1379359,36.9534677,71.4787886,1730.0922516304,3.89561485181635,8.46066813745876,
MLI,Mali,2012,33.6446198,44.061316,46.5682579,34.370913,32.3552637,1990.14805241092,12.1110881558093,6.89840039436328,0.47271
MLI,Mali,2018,32.304991,44.029953,45.1636568,32.778301,33.8102693,2684.41122026575,7.74269774600288,7.84036507419255,0.13306
MLI,Mali,2024,26.3132851,38.1301841,42.8404382,28.0007382,23.3447758,3314.77332231959,,5.41042224647687,0.14743
MLT,Malta,1996,70.8023579,73.5977468,62.0513423,65.8971355,87.9160113,14661.0318356942,0.0,1.85791994004851,
MLT,Malta,2004,64.6752166,78.6903027,72.4840551,64.9947739,81.1578896,21565.7733219687,0.0,0.243728401471357,0.4892
MLT,Malta,2012,72.1816272,78.5183402,74.3025314,66.2249593,83.1922518,30716.282743184,0.0,,0.79196
MLT,Malta,2018,71.0561918,75.1838749,74.5172246,62.8662167,84.8913894,48178.2920560941,0.0,,0.54557
MLT,Malta,2024,63.4443032,69.4799896,62.6165553,53.2551393,79.6436621,69863.7461313457,,,0.64792
MMR,Myanmar,1996,25.109255,31.0736081,25.9126539,17.7369118,40.3282578,661.21806056089,16.9886099764758,0.807205416300684,0.05985
MMR,Myanmar,2004,19.4227872,25.689379,16.9775558,15.6155767,47.4270412,1600.84105608585,18.8644610196514,1.1690288065403,0.16216
MMR,Myanmar,2012,21.0906738,32.2639933,27.0559383,21.1524927,47.7937422,3845.15284153671,5.95623957618071,0.876575596171047,
MMR,Myanmar,2018,25.6752646,36.7673046,41.9833546,32.3109118,43.7246454,5581.2769545815,6.70278022169487,2.59431559541798,0.05881
MMR,Myanmar,2024,21.0407163,25.7857658,32.4717779,22.4981317,30.1870415,5997.46516323715,,1.75281748999938,0.02307
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",1996,,,,,,4629.00019315344,13.4019289646358,2.08446953034757,
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2004,,,,,,6368.43664584199,18.5215224385399,1.97710386104992,0.399556830861665
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2012,,,,,,8404.97905921555,20.4583217164365,1.09647220373794,
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,,,,,,8745.3274271153,18.2271518439741,2.00523295820746,0.493250414559265
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2024,,,,,,11220.6069981166,,1.69700195106713,
MNE,Montenegro,1996,,52.2697648,,47.9067592,67.0486397,5798.49192328645,,,
MNE,Montenegro,2004,53.7516576,59.610412,49.1556589,42.5021824,78.3527184,7841.44380565018,0.255159492728589,0.923261418492415,1.01874
MNE,Montenegro,2012,49.5291436,55.6777886,55.2207511,41.020577,76.3767445,13792.5731748207,0.935069599243676,2.48956517320026,0.37431
MNE,Montenegro,2018,55.0439421,58.0838863,59.477049,46.1365641,68.1439034,21083.5882908272,0.837441665171651,2.84114928491216,0.50374
MNE,Montenegro,2024,58.4666107,60.0864445,56.8707823,46.651784,71.56303,34062.7577672706,,1.19677562752987,
MNG,Mongolia,1996,39.9402901,61.0461736,47.0173365,52.8783148,76.8821652,3310.16087041222,6.75909440795854,12.4068623107243,0.16786
MNG,Mongolia,2004,43.1962263,59.2428068,49.2798888,41.5182576,74.671543,4941.82663694262,14.9665125748657,11.0795005439362,0.26777
MNG,Mongolia,2012,40.7114186,52.9423143,48.8168919,35.5911638,76.2262847,10151.7217998165,22.2729540576189,3.93650386313531,0.23913
MNG,Mongolia,2018,45.5577939,53.8685513,55.278976,36.2392472,78.6896342,12317.4824277695,19.8676151919941,2.79316739093683,0.10161
MNG,Mongolia,2024,43.7724984,55.2475985,53.7469717,38.0182939,73.0751923,19144.7261368498,,1.43771914300586,0.08365
MNP,Northern Mariana Islands,2004,,,,,,,0.0,,
MNP,Northern Mariana Islands,2012,,,,,,,0.0,,
MNP,Northern Mariana Islands,2018,,,,,,,0.0,,
MOZ,Mozambique,1996,50.0713148,44.6676646,41.7789916,43.3608829,64.7849724,349.731938684798,14.4718745782002,22.5187188448406,
MOZ,Mozambique,2004,35.8015216,45.8092591,46.5649649,33.4811802,60.9437799,673.345717268781,7.99532685365388,16.0226663920446,0.3977
MOZ,Mozambique,2012,40.4963872,45.3356533,46.8947358,36.0252415,66.5933587,1075.87786085361,11.9192598207508,12.4706011814047,0.37595
MOZ,Mozambique,2018,37.9801015,40.0830551,43.3276142,30.1920867,52.2626134,1325.58695568953,16.3975888133586,12.3794840047796,
MOZ,Mozambique,2024,37.4225793,36.3987667,42.8211624,26.3621556,35.8615679,1705.37919520416,,15.3436669673168,
MRT,Mauritania,1996,46.0244582,47.3473969,44.785936,36.5682976,66.611431,2435.94646682425,4.04042241145453,12.6269754446962,
MRT,Mauritania,2004,40.0786499,41.644293,48.5749898,36.297557,60.5457189,2570.29404911997,8.86006911174684,8.02179410407934,
MRT,Mauritania,2012,38.6936523,39.9386401,44.1563157,32.9850683,47.1205717,3464.97661099269,21.4879263870309,6.26836030177909,
MRT,Mauritania,2018,35.117094,42.7837982,42.8482419,29.7489712,53.1083901,5429.23223059784,2.808310001036,6.03100922927194,0.01019
MRT,Mauritania,2024,36.9276512,42.1030977,42.590242,28.9543958,56.3357484,7368.75275290214,,3.90753329949279,
MUS,Mauritius,1996,60.5412585,70.8260508,57.3111109,57.1083239,83.0358732,7206.36377883048,0.013935147862232,0.458137787811549,0.27529
MUS,Mauritius,2004,62.4553026,71.8590527,62.3680387,52.2330329,79.0443951,11215.7002784358,0.00681953407733824,0.493011679591342,0.36329
MUS,Mauritius,2012,70.5816974,74.6718943,70.1416474,56.7814191,84.1734668,17259.4018011357,0.0967703151522881,1.44077966731472,0.17773
MUS,Mauritius,2018,69.4936139,72.9145748,71.2777086,53.9597613,81.2539224,23415.5237589118,0.00240720178247387,0.43736998697953,0.33387
MUS,Mauritius,2024,66.2220234,67.9557065,69.6879982,54.7467036,79.394872,31839.7597535524,,0.599583488101554,0.26181
MWI,Malawi,1996,34.352594,51.4063864,45.8104932,39.478255,55.2960511,884.456346986538,10.6406276241143,14.8374473862045,
MWI,Malawi,2004,32.3202156,52.0062723,43.6590854,31.890898,63.5076735,1032.80213909276,6.39211290059216,10.1222764653904,
MWI,Malawi,2012,40.1363072,51.8215309,43.3885661,37.8667657,64.4231567,1464.04323957796,8.95123535585595,13.554545631537,
MWI,Malawi,2018,39.0186183,51.9282838,44.2673055,31.313824,59.2380506,1363.79445595088,5.20814805353589,13.3845005294199,0.17752
MWI,Malawi,2024,37.2287788,54.4467828,45.6372095,34.7249395,59.3998253,1857.61756950305,,13.1533541593464,
MYS,Malaysia,1996,66.3728662,65.6450456,62.1235833,54.9767122,72.3303303,11709.2669994867,12.7124864921089,-0.47481416765633,0.21645
MYS,Malaysia,2004,67.7049022,63.3520929,63.9360397,50.943044,68.5475826,15415.8063402619,11.9873010934205,0.252881048434317,0.5999
MYS,Malaysia,2012,68.3782913,61.0822438,66.7689843,50.9565309,65.5582325,22638.5406944009,9.20599203286687,0.00605048575405354,1.09269
MYS,Malaysia,2018,68.0473561,61.8937766,66.6588099,57.8448648,68.9172284,27793.5674222948,7.32744449685636,-0.00991471995214102,1.04026
MYS,Malaysia,2024,69.1273333,62.9047385,65.5948635,57.9431536,72.4670498,38779.2830442253,,0.00169664672920921,1.0121
NAC,North America,1996,,,,,,29384.8044746074,1.15845174391493,-4.69970624841727e-05,2.38902998565091
NAC,North America,2004,,,,,,40962.5532868741,1.50005427618672,0.0,2.44890305837557
NAC,North America,2012,,,,,,50775.2778839875,0.843777040248708,0.0,2.58092130947884
NAC,North America,2018,,,,,,61572.5505918721,0.688667404391941,0.0,2.89162042822969
NAC,North America,2024,,,,,,83521.8385798973,,0.0,3.32644050404442
NAM,Namibia,1996,68.4199871,65.4283525,54.842666,66.4355097,78.9871684,4611.75800032302,0.635076590121081,4.62786901265832,
NAM,Namibia,2004,53.3799346,57.2796972,57.4965119,47.6352149,73.7953594,6479.76368965829,0.794488876889435,2.62063392981854,
NAM,Namibia,2012,59.0771238,61.3830284,57.6854472,57.7976413,80.3001439,9363.76632318029,1.73059224032469,2.01632788664148,0.34986
NAM,Namibia,2018,57.438306,60.1183824,55.8603153,56.8134493,77.7533951,9853.73533646074,1.26282912430688,1.21043033531015,
NAM,Namibia,2024,53.2721077,62.6073548,56.9904385,50.4157905,75.2334628,11686.6020661881,,2.29916587608591,0.64636
NCL,New Caledonia,1996,,,,,,,9.60898874524346,10.9826304742449,
NCL,New Caledonia,2004,,,,,,,11.7109438932061,,
NCL,New Caledonia,2012,,,,,,,0.0114496916463885,,
NCL,New Caledonia,2018,,74.0675473,,,82.896132,,0.970193483384602,,
NCL,New Caledonia,2024,,75.6405884,,50.4128534,84.6434944,,,,
NER,Niger,1996,25.9220111,45.082878,30.108705,31.9775479,58.4872665,745.81084401481,9.4091389903805,10.2544881958645,
NER,Niger,2004,35.0959059,45.3102262,40.4787106,30.0008244,57.6061155,832.125196599523,7.50759997659221,13.745886858377,
NER,Niger,2012,39.8709936,45.08521,43.4406969,39.0483005,50.8088411,1161.78908289767,10.3335481762903,9.14312805328212,
NER,Niger,2018,39.4263789,47.0778876,44.3917814,38.8029994,45.5557519,1275.99643935327,6.79609733342576,9.76058854531685,
NER,Niger,2024,36.3750735,40.6881335,42.8377492,35.3675455,35.7723336,2049.93305251019,,7.771927158677,
NGA,Nigeria,1996,30.3691579,37.4259376,37.9420857,24.3359173,43.0952413,2930.71333145872,21.4145127823877,,
NGA,Nigeria,2004,30.1132377,35.6412479,35.3358806,19.6027502,36.4364953,4381.13682825117,16.775506962461,,
NGA,Nigeria,2012,32.4814474,38.2827467,42.9894119,24.6443922,30.221987,6670.83826243627,15.1485150031193,0.433797594848328,
NGA,Nigeria,2018,34.8939836,42.9582287,41.7722226,24.6724591,33.6874013,7158.17107571781,9.79850822600435,0.804720194815591,0.28444
NGA,Nigeria,2024,31.7683438,39.6344736,44.8748237,25.2937973,31.6874346,9086.87550609627,,0.75483676432411,
NIC,Nicaragua,1996,27.8344705,46.5401099,42.7820004,37.9478533,54.3492351,2324.78174247433,1.55099338059432,22.1724015375863,0.0651
NIC,Nicaragua,2004,30.5668103,47.3846099,51.0171581,36.6115679,58.191765,3255.48515859924,1.29185557609837,19.7273274336089,0.03493
NIC,Nicaragua,2012,36.6817835,42.6398118,48.4960365,30.7862749,57.9889278,4507.94302866696,4.62546930334416,5.26208404149385,0.10449
NIC,Nicaragua,2018,36.3551589,34.496984,46.1258522,23.1967986,46.9001644,5935.16693631386,2.02687465495511,2.85993990149735,
NIC,Nicaragua,2024,30.8663765,29.0885119,39.2327668,18.8549307,64.7084946,8708.79983051626,,3.42232523645269,
NLD,Netherlands,1996,88.8672486,86.6886448,79.4886382,93.4109838,93.3393015,24564.1192126848,0.485584007753404,,1.83733
NLD,Netherlands,2004,87.3496797,86.3865574,85.2582544,86.428713,80.6627333,35960.7138360683,0.445249259246216,,1.78132
NLD,Netherlands,2012,88.6857153,87.4121226,82.6381357,89.5616977,85.1544563,47653.3401651371,1.13202011724154,,1.90094
NLD,Netherlands,2018,90.8032877,88.2921127,85.4072786,87.2560999,79.44179,58819.2609142584,0.355103573458477,,2.1027
NLD,Netherlands,2024,85.406351,86.3420351,82.0184513,86.5164277,73.2073612,86173.6290841738,,,2.26719
NOR,Norway,1996,88.2250398,90.1612846,76.2672293,93.1108787,92.7292783,26826.3013103549,8.04348302516781,,1.5935
NOR,Norway,2004,88.1996945,88.7390971,79.7202825,85.4850425,84.0387425,42667.2192035819,9.49868097130803,,1.53976
NOR,Norway,2012,89.2646824,91.1407354,83.5938428,90.9321427,88.6578652,65774.3520746224,9.34170992776999,,1.61053
NOR,Norway,2018,89.0113774,91.8838488,83.5176715,90.0726487,84.8814137,70253.8463693386,7.39362211775806,,2.03482
NOR,Norway,2024,87.1769157,90.5162003,81.2082198,87.5486488,81.3235982,102037.526800237,,,1.85142
NPL,Nepal,1996,35.9853648,57.224549,44.785936,37.2628919,57.5111094,1110.22192688671,1.32624921845998,7.31534930679091,
NPL,Nepal,2004,37.3913074,42.3775413,45.3142944,29.1610437,29.8238149,1542.44947639149,0.901715057589508,5.9254635092444,
NPL,Nepal,2012,29.7673402,46.7278357,42.3608482,28.1465541,40.645364,2465.83469449131,0.967618550144898,3.52180192305728,0.30221
NPL,Nepal,2018,33.5608919,50.6451484,45.5328342,32.9082193,57.4255647,3956.12461094443,0.424156459923021,4.35776084796642,
NPL,Nepal,2024,34.1416692,51.7386218,46.1517079,35.0499922,58.8121329,5736.62134332704,,2.82489412680092,
NRU,Nauru,1996,,72.5207113,,,,7818.14774938695,,7.24932008536377,
NRU,Nauru,2004,,71.9668881,,,82.0790764,5168.562529217,,37.2393897238935,
NRU,Nauru,2012,45.8494289,77.5644284,42.583905,49.6182821,92.6652257,8153.2726237438,0.0,29.2753944837228,
NRU,Nauru,2018,56.8800001,60.3993782,49.319475,56.8202363,79.6955321,9657.26073566654,0.0,21.3587923303847,
NRU,Nauru,2024,51.5354476,61.2985462,46.590308,58.0754604,84.764526,14173.0081043154,,15.1363178566291,
NZL,New Zealand,1996,89.9255632,88.4772792,81.2242184,95.2611025,89.7343374,18392.1664137785,1.64017320568105,,1.05649
NZL,New Zealand,2004,86.3015654,87.5880332,84.7748036,92.5651953,89.3355896,25123.9162365879,1.09975067280001,,1.12043
NZL,New Zealand,2012,89.6998415,88.4971163,86.2923455,92.0675693,89.9598248,33054.8936751088,1.68350699548628,,1.15275
NZL,New Zealand,2018,84.4641774,87.9658735,85.9425905,90.2412708,90.5754935,42527.2784103301,1.58813238238384,,1.4642
NZL,New Zealand,2024,87.2960648,85.6627596,83.9530858,86.8914608,85.5494444,55551.143658637,,,1.54848
OED,OECD members,1996,,,,,,20862.5082077255,0.677924186220704,0.0119399628428384,2.10280197997007
OED,OECD members,2004,,,,,,28497.3361417724,0.944751692379363,0.00290490698143472,2.16350678697885
OED,OECD members,2012,,,,,,37052.2199739851,1.05904619033389,0.00900514724455538,2.36359215481714
OED,OECD members,2018,,,,,,45413.544831542,0.750738864562023,0.00669089816584926,2.63865269946339
OED,OECD members,2024,,,,,,61972.8881275386,,,2.92916270172344
OMN,Oman,1996,56.5466965,65.9140317,52.3534201,58.0249213,81.0628664,34660.6248125636,37.1448237189533,0.490248289571926,
OMN,Oman,2004,54.9701598,65.6443572,65.856278,59.8466635,81.3681094,42141.6368965156,39.6932689656436,0.358500316789346,
OMN,Oman,2012,52.3337316,62.3840924,67.9646867,47.342828,72.5160176,49989.4425093994,40.4418641958152,0.0115449331244232,0.18281
OMN,Oman,2018,53.5065773,60.1277158,63.1898654,47.4431835,75.1056839,37780.3308327271,27.0144782962431,,0.19031
OMN,Oman,2024,62.3751465,64.6984828,65.7058833,58.1223297,76.6085897,41740.1658530012,,,0.38979
OSS,Other small states,1996,,,,,,8337.32839229204,5.75334056287751,3.23830494841169,
OSS,Other small states,2004,,,,,,12182.7024429693,4.36665923103969,1.61914709669119,0.44940614286276
OSS,Other small states,2012,,,,,,16757.6785842847,4.97871424255172,1.88857386777973,
OSS,Other small states,2018,,,,,,20713.5159474599,3.35790726615221,1.35869244850463,0.99117904566846
OSS,Other small states,2024,,,,,,29352.5557509486,,,1.36645544626259
PAK,Pakistan,1996,40.8279758,49.1056579,44.8001697,24.4461081,41.6448597,2400.63451660045,1.33907944190112,1.12015610805661,0.15565
PAK,Pakistan,2004,38.5567664,39.73106,38.8518522,25.8336754,39.3181579,3048.35709122876,2.449015487971,1.02109216549723,0.32946
PAK,Pakistan,2012,38.7006114,38.6539299,42.1119137,22.6501618,20.1034499,4046.59848766311,2.56305239816052,0.817218923025024,0.26179
PAK,Pakistan,2018,41.4757961,42.5142321,44.4173043,28.3401745,31.9741236,4979.3734961655,1.24123933516406,0.395487211787381,0.17475
PAK,Pakistan,2024,39.6677025,39.4597729,42.3591418,26.2849685,30.6476878,6252.11543199559,,1.19777756155236,0.16399
PAN,Panama,1996,44.3373511,53.2666879,57.6553522,41.2848383,67.5391567,6420.51255270846,0.174799664199064,0.648391080550027,0.33279
PAN,Panama,2004,48.7060491,56.7476249,58.6831315,39.6845183,67.6050062,9591.60288710752,0.160147634592891,0.219936786725964,0.22516
PAN,Panama,2012,55.8430758,52.2018806,62.3124681,38.5631332,64.8455984,19473.251491839,0.260441253310238,0.132144783041972,0.07323
PAN,Panama,2018,57.6756338,52.6321447,59.8100405,36.7609585,72.1174424,32463.5403500842,0.0994393790926708,0.0631269263990844,0.13355
PAN,Panama,2024,56.1071256,52.4309378,53.6988437,36.6386167,70.4155683,41369.422541499,,0.514147462562358,0.19708
PER,Peru,1996,42.5024423,46.1578086,60.2605874,39.3305222,47.6933212,4555.76959498506,2.80473952192198,0.618633960541538,0.0836
PER,Peru,2004,36.4495499,50.4393118,55.95413,39.5523471,49.9134373,6037.52025106396,6.234603660457,0.755701543226383,0.15578
PER,Peru,2012,49.204691,48.5666599,58.853794,40.5576794,53.9615306,10757.1522234351,9.99927931288698,0.213587603089216,0.0553
PER,Peru,2018,48.2135515,49.0319289,59.559748,35.9570721,63.0086226,13078.2323503405,5.95602611154103,0.213041827484999,0.12683
PER,Peru,2024,47.443648,48.2599686,56.1688958,33.2730365,54.7158131,17802.4182498972,,0.232017560477485,0.17611
PHL,Philippines,1996,48.0771556,56.6222122,54.6689643,40.6726614,55.4327774,3082.30965991598,0.566314498398356,0.879107210831263,
PHL,Philippines,2004,46.2801684,48.0125906,53.7635806,34.5330417,38.9138244,4037.17193792289,0.875871134569893,0.447708125032911,0.10692
PHL,Philippines,2012,55.6852603,48.561359,56.9486553,35.0301353,45.8972609,6094.26837338658,1.55356736359168,-0.00115970652399813,0.13207
PHL,Philippines,2018,55.5875464,45.9532714,54.7822362,34.9238369,47.672128,8357.74357934219,0.943783444739612,0.142619411483806,0.32222
PHL,Philippines,2024,54.1505555,47.0863157,56.113404,36.1832247,52.6707116,11794.1375488492,,0.379972081131584,
PLW,Palau,1996,,72.5207113,,,,10799.6766532872,,40.8475711885034,
PLW,Palau,2004,,71.9668881,,,82.0790764,12213.1978548368,0.0,12.4145482005815,
PLW,Palau,2012,45.8494289,79.1256061,46.9354182,43.3617715,92.6652257,15461.371967653,0.0,7.44140316253437,
